id,juris,city,name,max_far,max_height,max_dua,max_du_per_parcel,HS,HT,HM,OF,HO,SC,IL,IW,IH,RS,RB,MR,MT,ME,plandate
60567,,Unincorporated Marin,399 - Coastal Single Family 3/Coastal Residential Commercial,,,3,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,8/x/x999
60568,,Unincorporated Marin,399 - Coastal Single Family 3/Coastal Single Family 4,,,5,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,8/x/x999
60569,,Unincorporated Marin,399 - Coastal Single Family 3/Coastal Single Family 5,,,7,,1,1,1,0,0,0,0,0,0,0,0,0,0,0,8/x/x999
60570,,Unincorporated Marin,399 - Coastal Single Family 4,0.35,,,,0,0,0,1,1,1,0,0,0,1,1,0,1,1,8/x/x999
60571,,Unincorporated Marin,399 - Coastal Single Family 4/Coastal Single Family 6,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Post22
60572,,Unincorporated Marin,399 - Coastal Single Family 5,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Post22
60573,,Unincorporated Marin,399 - Coastal Single Family 5/Coastal Agricultural 2,1,35,,,0,0,0,1,1,1,0,0,0,1,1,0,1,1,Post22
60574,,Unincorporated Marin,399 - Coastal Single Family 5/Coastal Residential Commercial,1,35,,,0,0,0,1,1,1,0,0,0,1,1,0,1,1,Post22
60575,,Unincorporated Marin,399 - Coastal Single Family 5/Coastal Single Family 3,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Post22
60576,,Unincorporated Marin,399 - Coastal Single Family 6,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Post22
60577,,Unincorporated Marin,399 - Coastal Single Family 6/Coastal Agricultural 3,0.67,50,,,0,0,0,0,0,0,1,1,0,0,0,0,0,0,Post22
60578,,Unincorporated Marin,399 - Coastal Single Family 6/Coastal Retail Commercial,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Post22
60579,,Unincorporated Marin,399 - Coastal Single Family 6/Coastal Single Family 4,,,16.7,,1,1,1,0,0,0,0,0,0,0,0,0,0,0,Post22
60580,,Unincorporated Marin,399 - Floating Homes,,,9.6,,1,1,1,0,0,0,0,0,0,0,0,0,0,0,Post22
60581,,Unincorporated Marin,399 - Floating Homes/General Commercial,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Post22
60582,,Unincorporated Marin,399 - General Commercial,,,,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Post22
60583,,Unincorporated Marin,399 - General Commercial/Single Family 4,,,5.5,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Post22
60584,,Unincorporated Marin,399 - General Commercial/Single Family 6,,,2.3,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Post22
60585,,Unincorporated Marin,399 - Industrial,,,3,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Post22
60586,,Unincorporated Marin,399 - Mineral Resources Area,,,1,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Post22
60587,,Unincorporated Marin,399 - Multi Family 2,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Post22
60588,,Unincorporated Marin,399 - Multi Family 2/Single Family 5,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Post22
60589,,Unincorporated Marin,399 - Multi Family 2/Single Family 6,0.5,27,,,0,0,0,1,1,1,0,0,0,1,1,0,1,1,Post22
60590,,Unincorporated Marin,399 - Multi Family 3,0.5,27,,,0,0,0,1,1,1,0,0,0,1,1,0,1,1,Post22
60591,,Unincorporated Marin,399 - Multi Family 3/Single Family 4,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Post22
60592,,Unincorporated Marin,399 - Multi Family 4,,27,10,,1,1,1,0,0,0,0,0,0,0,0,0,0,0,Post22
60593,,Unincorporated Marin,399 - Multi Family 4.5,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Post22
60594,,Unincorporated Marin,399 - Multi Family 4/Single Family 6,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Post22
60595,,Unincorporated Marin,399 - Multi Family 4/Single Family 6/General Commercial,,,,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Post22
60596,,Unincorporated Marin,399 - Office Commercial,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Post22
60597,,Unincorporated Marin,399 - Open Space,,,1.1,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Post22
60598,,Unincorporated Marin,399 - Open Space/Agricultural 2,,,0.1,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Post22
60599,,Unincorporated Marin,399 - Open Space/Agricultural 3,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Post22
60600,,Unincorporated Marin,399 - Open Space/Planned Residential,0.35,35,,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,x/x/x995
60601,,Unincorporated Marin,399 - Open Space/Single Family 5,,,,,0,0,0,1,1,1,0,0,0,1,1,0,1,1,x/x/x995
60602,,Unincorporated Marin,399 - Open Space/Single Family 6,,35,2,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,x/x/x995
60603,,Unincorporated Marin,399 - Planned Residential,,,,,0,0,0,0,0,0,1,1,0,0,0,0,0,0,x/x/x995
60604,,Unincorporated Marin,399 - Planned Residential/Single Family 3,1.35,60,30,,1,1,1,1,1,1,0,0,0,1,1,1,1,1,x/x/x995
60605,,Unincorporated Marin,399 - Planned Residential/Single Family 6,,,50,,1,1,1,1,1,1,0,0,0,1,1,1,1,1,x/x/x995
60606,,Unincorporated Marin,399 - Public Facility,0.5,35,30,,1,1,1,0,0,0,0,0,0,0,0,0,0,0,x/x/x995
60607,,Unincorporated Marin,399 - Public Facility/Agricultural 1,0.5,50,50,,1,1,1,0,0,0,0,0,0,0,0,0,0,0,x/x/x995
60608,,Unincorporated Marin,399 - Public Facility/Coastal Agricultural 2,0.45,55,,,0,0,0,1,1,1,0,0,0,1,1,0,1,1,x/x/x995
60609,,Unincorporated Marin,399 - Public Facility/Coastal Agricultural 3,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,x/x/x995
60610,,Unincorporated Marin,399 - Public Facility/Industrial,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,x/x/x995
60611,,Unincorporated Marin,399 - Public Facility/Multi Family 5,,,,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,x/x/x995
60612,,Unincorporated Marin,399 - Public Facility/Single Family 2,0.35,35,,,0,0,0,1,1,1,0,0,0,1,1,0,1,1,x/x/x995
60613,,Unincorporated Marin,399 - Public Facility/Single Family 3,,35,3,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,x/x/x995
60614,,Unincorporated Marin,399 - Public Facility/Single Family 4,,35,6,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,x/x/x995
60615,,Unincorporated Marin,399 - Public Facility/Single Family 5,,35,14,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,x/x/x995
60616,,Unincorporated Marin,399 - Public Facility/Single Family 5/Single Family 3,0.5,50,,,0,0,0,1,1,1,0,0,0,1,1,0,1,1,x/x/x995
60617,,Unincorporated Marin,399 - Public Facility/Single Family 6,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Post22
60618,,Unincorporated Marin,399 - Public Facility/Urban and Conservation Reserve,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Post22
60619,,Unincorporated Marin,399 - Quasi-Public Facility/Planned Residential,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Post22
60620,,Unincorporated Marin,399 - Quasi-Public Facility/Single Family 6/Planned Residential,,,,,0,0,0,1,1,1,0,0,0,1,1,0,1,1,Post22
60621,,Unincorporated Marin,399 - Recreational Commercial,,,30,,1,1,1,1,0,1,0,0,0,1,1,0,1,1,Post22
60622,,Unincorporated Marin,399 - Residential Commercial,,,,,0,0,0,1,1,1,0,0,0,1,1,0,1,1,Post22
60623,,Unincorporated Marin,399 - Residential Commercial/Single Family 3,,,,,0,0,0,1,1,1,0,0,0,1,1,0,1,1,Post22
60624,,Unincorporated Marin,399 - Retail Commercial,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Post22
60625,,Unincorporated Marin,399 - Single Family 1,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Post22
60626,,Unincorporated Marin,399 - Single Family 1/Single Family 4,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Post22
60627,,Unincorporated Marin,399 - Single Family 2,,,30,,1,1,1,1,1,1,0,0,0,1,1,1,1,1,Post22
60628,,Unincorporated Marin,399 - Single Family 3,,,30,,1,1,1,1,1,1,0,0,0,1,1,1,1,1,Post22
60629,,Unincorporated Marin,399 - Single Family 3/General Commercial,,,,,0,0,0,0,0,0,1,1,1,0,0,0,0,0,Post22
60630,,Unincorporated Marin,399 - Single Family 3/Residential Commercial,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Post22
60631,,Unincorporated Marin,399 - Single Family 3/Single Family 1,,,,,0,0,0,0,0,0,1,1,0,0,0,0,0,0,Post22
60632,,Unincorporated Marin,399 - Single Family 3/Single Family 4,,,30,,1,1,1,1,1,1,0,0,0,1,1,1,1,1,Post22
60633,,Unincorporated Marin,399 - Single Family 3/Single Family 6,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Post22
60634,,Unincorporated Marin,399 - Single Family 4,,,30,,1,1,1,1,1,1,0,0,0,1,1,1,1,1,Post22
60635,,Unincorporated Marin,399 - Single Family 4/General Commercial,,,30,,1,1,1,0,0,0,0,0,0,0,0,0,0,0,Post22
60636,,Unincorporated Marin,399 - Single Family 4/Residential Commercial,,,12,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Post22
60637,,Unincorporated Marin,399 - Single Family 4/Single Family 3,,,21,,1,1,1,0,0,0,0,0,0,0,0,0,0,0,Post22
60638,,Unincorporated Marin,399 - Single Family 4/Single Family 5,,,45,,0,1,1,0,0,0,0,0,0,0,0,0,0,0,Post22
60639,,Unincorporated Marin,399 - Single Family 4/Single Family 6,,,100,,0,1,1,0,0,0,0,0,0,0,0,0,0,0,Post22
60640,,Unincorporated Marin,399 - Single Family 5,,,,,0,0,0,1,0,0,0,0,0,0,0,0,1,1,Post22
60641,,Unincorporated Marin,399 - Single Family 5/Multi Family 2,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Post22
60642,,Unincorporated Marin,399 - Single Family 5/Multi Family 4.5,,,30,,1,1,1,1,1,1,0,0,0,1,1,1,1,1,Post22
60643,,Unincorporated Marin,399 - Single Family 5/Planned Residential,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Post22
60644,,Unincorporated Marin,399 - Single Family 5/Residential Commercial,,,30,,1,1,1,1,1,1,0,0,0,1,1,1,1,1,Post22
60645,,Unincorporated Marin,399 - Single Family 5/Single Family 3,,,30,,1,1,1,1,1,1,0,0,0,1,1,1,1,1,Post22
60646,,Unincorporated Marin,399 - Single Family 5/Single Family 4,,,,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Post22
60647,,Unincorporated Marin,399 - Single Family 5/Single Family 6,,,7.2,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Post22
60648,,Unincorporated Marin,399 - Single Family 5/Single Family 6/Multi Family 2,,,3,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Post22
60649,,Unincorporated Marin,399 - Single Family 6,,,5,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Post22
60650,,Unincorporated Marin,399 - Single Family 6/Agricultural 3,,,1,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Post22
60651,,Unincorporated Marin,399 - Single Family 6/Multi Family 2,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Post22
60652,,Unincorporated Marin,399 - Single Family 6/Multi Family 4.5,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Post22
60653,,Unincorporated Marin,399 - Single Family 6/Planned Residential,,,30,,1,1,1,1,0,1,0,0,0,1,1,0,1,1,Post22
60654,,Unincorporated Marin,399 - Single Family 6/Retail Commercial,,,30,,1,1,1,1,1,1,0,0,0,1,1,1,1,1,Post22
60655,,Unincorporated Marin,399 - Single Family 6/Single Family 3,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
60656,,Unincorporated Marin,399 - Single Family 6/Single Family 4,1,36,,,0,0,0,1,1,1,0,0,0,1,1,0,1,1,
60657,,Unincorporated Marin,399 - Single Family 6/Single Family 5,,,6,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,
60658,,Unincorporated Marin,399 - Tidelands: Subject to State Lands Jurisdiction,,,2.5,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,
60659,,Unincorporated Marin,399 - Unknown,,,5,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,
60660,,Unincorporated Marin,399 - Urban and Conservation Reserve,,,20,,1,1,1,0,0,0,0,0,0,0,0,0,0,0,
60661,,Napa,402 - Business Professional,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
60662,,Napa,402 - Community Commercial,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
60663,,Napa,402 - Corporate Park,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
60664,,Napa,402 - Downtown Commercial,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
60665,,Napa,402 - Greenbelt,,,,,0,0,0,1,1,1,0,0,0,1,1,0,1,1,Post22
60666,,Napa,402 - Light Industrial,,30,31.5,,1,1,1,0,0,0,0,0,0,0,0,0,0,0,Post22
60667,,Napa,402 - Local Commercial,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Post22
60668,,Napa,402 - Mixed Use,,30,2.2,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Post22
60669,,Napa,402 - Multi Family Residential,,30,6,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Post22
60670,,Napa,402 - Public Serving,,30,11,,1,1,1,0,0,0,0,0,0,0,0,0,0,0,Post22
60671,,Napa,402 - Residential/Office,0.34,35,31,,1,1,1,1,0,1,0,0,0,1,1,0,1,1,Post22
60672,,Napa,402 - Resource Area,0.34,35,25,,1,1,1,1,1,1,0,0,0,1,1,1,1,1,Post22
60673,,Napa,402 - Single Family Infill,0.34,,,,0,0,0,1,0,0,0,0,0,0,0,0,1,1,Post22
60674,,Napa,402 - Single Family Residential,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Post22
60675,,Napa,402 - Tourist Commercial,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Post22
60676,,Napa,402 - Traditional Residential,,,,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Post22
60677,,Saint Helena,403 - Agriculture,0.34,35,,,0,0,0,1,1,1,0,0,0,1,1,0,1,1,Post22
60678,,Saint Helena,403 - Central Business,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Post22
60679,,Saint Helena,403 - Higher Density Residential,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Post22
60680,,Saint Helena,403 - Industrial,0.25,28,,,0,0,0,1,1,1,0,0,0,1,1,0,1,1,
60681,,Saint Helena,403 - Low Density Residential,0.25,28,,,0,0,0,1,1,1,0,0,0,1,1,0,1,1,
60682,,Saint Helena,403 - Medium Density Residential,0.25,28,,,0,0,0,1,1,1,0,0,0,1,1,0,1,1,
60683,,Saint Helena,403 - Office,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
60684,,Saint Helena,403 - Open Space,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
60685,,Saint Helena,403 - Park,,,,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,
60686,,Saint Helena,403 - Public & Semi-Public,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
60687,,Saint Helena,403 - Railroad,,28,0.25,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,
60688,,Saint Helena,403 - Service Commercial,,28,6,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,
60689,,Saint Helena,403 - Woodlands & Watershed,,28,12,,1,1,1,0,0,0,0,0,0,0,0,0,0,0,
60690,,American Canyon,407 - Agriculture,0.25,15,,,0,0,0,1,1,1,0,0,0,1,1,0,1,1,
60691,,American Canyon,407 - Commercial Neighborhood,0.35,25,,,0,0,0,1,1,1,0,0,0,1,1,0,1,1,x2/x/x99
60692,,American Canyon,407 - Commercial Recreation,0.4,25,,,0,0,0,1,1,1,0,0,0,1,1,0,1,1,x2/x/x99
60693,,American Canyon,407 - Community Commercial,0.8,25,,,0,0,0,1,1,1,0,0,0,1,1,0,1,1,x2/x/x99
60694,,American Canyon,407 - Industrial,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,x2/x/x99
60695,,American Canyon,407 - Industrial/Commercial Recreation,0.6,35,21,,0,1,1,0,0,0,0,0,0,0,0,0,0,0,x2/x/x99
60696,,American Canyon,407 - Industrial/Commercial Specialty,0.4,25,,,0,0,0,1,1,0,1,1,0,1,1,0,1,1,x2/x/x99
60697,,American Canyon,407 - Open Space,0.4,30,5,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,x2/x/x99
60698,,American Canyon,407 - Public,0.5,35,12,,1,1,1,0,0,0,0,0,0,0,0,0,0,0,x2/x/x99
60699,,American Canyon,407 - Residential Estate,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,x2/x/x99
60700,,American Canyon,407 - Residential High-2,,,0.2,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,x2/x/x99
60701,,American Canyon,407 - Residential Low,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,x2/x/x99
60702,,American Canyon,407 - Residential Medium,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,x2/x/x99
60703,,American Canyon,407 - Specific Plan: Cluster Residential,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,x2/x/x99
60704,,American Canyon,407 - Specific Plan: Open Space,,,,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,x2/x/x99
60705,,American Canyon,407 - Specific Plan: Single Family,0.4,25,,,0,0,0,1,1,1,0,0,0,1,1,0,1,1,x2/x/x99
60706,,American Canyon,407 - Town Center Mixed Use,,,,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,x2/x/x99
60707,,Unincorporated Napa,499 - Agricultural Resource,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,x2/x/x99
60708,,Unincorporated Napa,"499 - Agriculture, Watershed & Open Space",,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3328
60709,,Unincorporated Napa,499 - Airport Clear Zone,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,x989
60710,,Unincorporated Napa,499 - Industrial,,,,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,x989
60711,,Unincorporated Napa,499 - Lake,0.3,35,,,0,0,0,1,1,1,0,0,0,1,1,0,1,1,x989
60712,,Unincorporated Napa,499 - Public-Institutional,,,15,,1,1,1,0,0,0,0,0,0,0,0,0,0,0,x989
60713,,Unincorporated Napa,499 - Rural Residential,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,x989
60714,,Unincorporated Napa,499 - Urban Residential,,,5,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,x989
60715,,San Francisco,500 - Downtown General Commercial,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7/6/2x5
60716,,San Francisco,500 - Downtown Office,0.4,35,,,0,0,0,1,0,0,0,0,0,0,0,0,1,1,7/6/2x5
60717,,San Francisco,500 - Downtown Residential,1,35,,,0,0,0,1,1,0,1,1,0,1,1,0,1,1,7/6/2x5
60718,,San Francisco,500 - Downtown Retail,,,,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,7/6/2x5
60719,,San Francisco,500 - Downtown Support,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7/6/2x5
60720,,San Francisco,500 - General Commercial,2,45,,,0,0,0,1,1,1,0,0,0,1,1,0,1,1,7/6/2x5
60721,,San Francisco,500 - Heavy Commercial,0.4,35,,,0,0,0,1,1,1,0,0,0,1,1,0,1,1,7/6/2x5
60722,,San Francisco,500 - Heavy Industrial,,35,30,,1,1,1,0,0,0,0,0,0,0,0,0,0,0,7/6/2x5
60723,,San Francisco,500 - High Density Residential,0.4,35,,,0,0,0,1,1,0,1,1,0,1,1,0,1,1,7/6/2x5
60724,,San Francisco,500 - Light Industrial,,30,5,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7/6/2x5
60725,,San Francisco,500 - Low Density Residential,,30,7,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7/6/2x5
60726,,San Francisco,500 - Medium Density Residential,,35,20,,1,1,1,0,0,0,0,0,0,0,0,0,0,0,7/6/2x5
60727,,San Francisco,500 - Mixed Use: Residential-Commercial,,35,20,,1,1,1,0,0,0,0,0,0,0,0,0,0,0,7/6/2x5
60728,,San Francisco,500 - Mixed Use: Residential-Commercial-Industrial,0.8,45,,,1,1,1,1,1,1,0,0,0,1,1,1,1,1,7/6/2x5
60729,,San Francisco,500 - Moderately High Density Residential,0.6,35,,,0,0,0,1,1,1,0,0,0,1,1,0,1,1,7/6/2x5
60730,,San Francisco,500 - Moderately Low Density Residential,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7/6/2x5
60731,,San Francisco,500 - Neighborhood Commercial,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7/6/2x5
60732,,San Francisco,500 - Parks/Open Space,,,,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,7/6/2x5
60733,,San Francisco,500 - Public/Semi-Public,,30,0.49,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7/6/2x5
60734,,San Francisco,500 - Right of Way,,30,1,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7/6/2x5
60735,,San Francisco,500 - Treasure Island/Yerba Buena Island Redevelopment Area,,,20,,0,1,1,0,0,0,0,0,0,0,0,0,0,0,3/x/x988
60736,,San Francisco,500 - Water,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3/x/x988
60737,,Menlo Park,610 - ElCaminoReal Professional/Retail Commercial,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3/x/x988
60738,,Menlo Park,610 - Landscaped Greenways,1.3,,,,0,0,0,1,1,1,0,0,0,1,1,0,1,1,3/x/x988
60739,,Menlo Park,610 - Limited Industry,,,3,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3/x/x988
60740,,Menlo Park,610 - Low Density Residential,,,10,,1,1,1,0,0,0,0,0,0,0,0,0,0,0,3/x/x988
60741,,Menlo Park,610 - Marshes,,,6,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3/x/x988
60742,,Menlo Park,610 - Medium Density Residential,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3/x/x988
60743,,Menlo Park,610 - Parks & Recreation,,,,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3/x/x988
60744,,Menlo Park,610 - Professional & Administration,,,1,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3/x/x988
60745,,Menlo Park,610 - Public Facilities,2,30,,,0,0,0,1,1,1,0,0,0,1,1,0,1,1,x2/x/x988
60746,,Menlo Park,610 - Retail/Commercial,1.5,30,,,0,0,0,1,1,1,0,0,0,1,1,0,1,1,
60747,,Menlo Park,610 - Salt Ponds,,,20,,1,1,1,0,0,0,0,0,0,0,0,0,0,0,
60748,,Menlo Park,610 - Very Low Density Residential,1,30,,,0,0,0,1,1,1,0,0,0,1,1,0,1,1,x2/x/x988
60749,,Millbrae,611 - General Commercial,,,12,,1,1,1,0,0,0,0,0,0,0,0,0,0,0,
60750,,Millbrae,611 - High Density Residential,0.65,30,,,0,0,0,1,1,1,0,0,0,1,1,0,1,1,x2/x/x988
60751,,Millbrae,611 - Industrial and Utility,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,x2/x/x988
60752,,Millbrae,611 - Low Density Residential,,,,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,x2/x/x988
60753,,Millbrae,611 - Medium Density Residential,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,x2/x/x988
60754,,Millbrae,611 - Park and Open Space,,,1,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,x2/x/x988
60755,,Millbrae,611 - Public and Quasi-Public,,,6,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,x2/x/x988
60756,,Millbrae,611 - Specific Plan,,,1,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,x2/x/x988
60757,,Millbrae,611 - Very Low Density Residential,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
60758,,Pacifica,Lake,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
60759,,Pacifica,Public Facilities,0.5,42,32,,1,1,1,1,1,1,0,0,0,1,1,1,1,1,
60760,,Pacifica,Transportation - CalTrans,0.5,42,62,,0,1,1,1,1,1,0,0,0,1,1,0,1,1,
60761,,Redwood City,614 - Heavy Commercial/Office,0.21,36,32,,1,1,1,1,1,1,0,0,0,1,1,0,1,1,
60762,,Redwood City,614 - Heavy Industrial,1.5,55,62,,0,1,1,1,0,0,0,0,0,0,0,0,1,1,
60763,,Redwood City,614 - High Density Residential,,36,32,,1,1,1,0,0,0,0,0,0,0,0,0,0,0,
60764,,Redwood City,614 - Intermediate Commercial/Office,,30,2,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,
60765,,Redwood City,614 - Light Industrial,,30,0.5,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,
60766,,Redwood City,614 - Low Density Residential,0.38,36,,,0,0,0,0,0,0,1,1,0,0,0,0,0,0,
60767,,Redwood City,614 - Medium Density Residential,,,0.01,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,
60768,,Redwood City,614 - Mixed Use: Heavy Commercial/ High Density Residential,0.38,36,,,0,0,0,1,1,0,1,1,0,1,1,0,1,1,
60769,,Redwood City,614 - Mixed Use: Intermediate Commercial/High Density Residential,0.32,36,15,,1,1,1,1,1,1,0,0,0,1,1,1,1,1,
60770,,Redwood City,614 - Neighborhood Commercial/Office,0.75,54,32,,0,1,1,1,0,0,0,0,0,0,0,0,1,1,
60771,,Redwood City,614 - Open Space,,30,6.5,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,
60772,,Redwood City,614 - Public and Quasi-Public,0.32,36,15,,0,1,1,1,1,1,0,0,0,1,1,0,1,1,
60773,,Redwood City,614 - Public and Quasi-Public: Government,,36,15,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,
60774,,Redwood City,614 - Public and Quasi-Public: Park,0.32,36,15,,1,1,1,1,1,1,0,0,0,1,1,0,1,1,
60775,,Redwood City,614 - Public and Quasi-Public: School,0.38,36,32,,1,1,1,1,0,0,0,0,0,0,0,0,1,1,
60776,,Redwood City,614 - Urban Reserve,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
60777,,San Bruno,Neighborhood/Community Commercial,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
60778,,San Bruno,Park/Open Space,,,,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,
60779,,San Bruno,Public and Quasi-Public,0.4,36,32,,1,1,1,1,1,1,0,0,0,1,1,1,1,1,
60780,,San Bruno,Regional Community/Office Commercial,0.4,36,32,,1,1,1,1,1,1,0,0,0,1,1,0,1,1,
60781,,San Bruno,Very Low Density Residential,1.5,54,62,,0,1,1,1,1,1,0,0,0,1,1,1,1,1,
60782,,San Carlos,616 - Airport,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
60783,,San Carlos,616 - Highway Service,0.7,36,32,,1,1,1,1,1,1,0,0,0,1,1,0,1,1,
